ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
3523,100,ทางเข้านครสวรรค์,0+500,"14,865","8,887",813,64,228,"1,968",840,644,446,94,"28,849",8.03,16,"9,605",ขท.นครสวรรค์ที่ 1,นครสวรรค์
3524,100,นครปฐม - ลาดปลาเค้า,0+170,"8,808","7,579","1,775","1,784","1,720","10,886","6,936","7,486","5,002","2,816","54,792",46.99,177,"7,265",ขท.นครปฐม,นครปฐม
3525,100,สามแยกกระจับ - หนองโพ,0+120,"4,954","3,282",527,416,527,"7,036",954,956,400,304,"19,356",18.38,31,"4,553",ขท.ราชบุรี,ราชบุรี
3527,100,ด่านโง - หนองปืนแตก,0+500,369,325,0,0,0,964,283,201,0,0,"2,142",22.6,27,733,ขท.เพชรบุรี,เพชรบุรี
3531,100,แยกสารพัดช่าง - ถนนวงแหวนรอบเมืองสุพรรณบุรี,0+605,"9,540","4,610",136,47,2,"3,828",189,13,8,0,"18,373",1.41,82,"5,094",ขท.สุพรรณบุรีที่ 1,สุพรรณบุรี
3533,100,บางปลาหมอ - ถนนวงแหวนรอบเมืองสุพรรณบุรี,0+050,"1,854","1,745",207,0,0,"1,786",80,0,0,0,"5,672",1.41,10,"1,760",ขท.สุพรรณบุรีที่ 1,สุพรรณบุรี
3546,100,ท่าหลวง - ตลาดมะขาม,0+527,"3,617",354,14,13,0,"4,908",71,19,15,6,"9,017",1.38,0,"2,505",ขท.จันทบุรี,จันทบุรี
3548,101,ท่ามะกา - เทศบาลตำบลท่าม่วง,0+284,"3,613",814,150,107,71,"1,974",104,68,39,32,"6,972",6.04,3,"1,879",ขท.กาญจนบุรี,กาญจนบุรี
3548,101,ท่ามะกา - เทศบาลตำบลท่าม่วง,11+586,"3,062","1,291",138,266,246,"3,541",262,268,258,169,"9,501",15.46,8,"3,118",ขท.กาญจนบุรี,กาญจนบุรี
3549,100,ทางเข้าสังขละบุรี,0+702,657,330,37,37,12,"1,548",104,40,18,2,"2,785",7.65,10,"1,512",ขท.กาญจนบุรี,กาญจนบุรี
3551,100,หนองปลาตะเพียน - หัวสำโรง,6+990,"8,804","1,388",153,1,232,"2,235","2,571","1,839","1,316","1,397","19,936",36.9,11,"1,621",ขท.ฉะเชิงเทรา,ฉะเชิงเทรา
3558,100,แยกวัดลาวทอง - วังยาง,2+274,"1,058",151,54,0,1,"1,074",27,5,1,0,"2,371",1.43,19,884,ขท.สุพรรณบุรีที่ 1,สุพรรณบุรี
3562,100,ลพบุรี - ป่าหวาย,3+000,"4,635","1,805",55,30,23,363,176,13,5,0,"7,105",3.48,51,"4,164",ขท.ลพบุรีที่ 1,ลพบุรี
3564,100,พัฒนานิคม - แก่งเสือเต้น,2+000,827,742,80,65,45,139,231,124,121,80,"2,454",27.14,38,580,ขท.ลพบุรีที่ 1,ลพบุรี
3566,100,โพนทอง - ขอนชะโงก,0+200,"1,663","1,334",14,9,13,"1,838",36,38,21,11,"4,977",2.57,4,"1,229",ขท.สระบุรี,สระบุรี
3569,100,ค่ายสุรสีห์ - กองพลทหารราบที่ 9,0+100,"1,496","1,069",80,68,124,864,121,107,54,30,"4,013",12.56,36,918,ขท.กาญจนบุรี,กาญจนบุรี
3570,100,ท่าพะเนียด - ค่ายสุรสีห์,7+700,"1,750","1,808",23,21,10,82,72,0,0,0,"3,766",2.74,5,"1,283",ขท.กาญจนบุรี,กาญจนบุรี
3573,100,อนุสาวรีย์ ร.6 - สถานีรถไฟแสมสาร,1+200,"5,994","5,117",32,22,26,493,302,95,12,0,"12,093",3.78,0,"3,675",ขท.ชลบุรีที่ 2,ชลบุรี
3574,100,มาบปู - เขาคันทรง,4+418,"7,355","4,873",210,175,"1,168","6,330","3,483","2,276","1,993",788,"28,651",34.49,7,"2,358",ขท.ชลบุรีที่ 2,ชลบุรี
3574,201,เขาคันทรง - เขาน้อย,33+818,"3,710","3,094",164,189,223,"5,460","1,481","1,052",850,739,"16,962",26.73,88,"2,794",ขท.ระยอง,ระยอง
3574,203,บ้านค่าย - ระยอง,52+818,"7,705","4,034",159,15,67,"10,923",397,500,304,365,"24,469",6.74,17,"3,191",ขท.ระยอง,ระยอง
3575,100,ทางเข้าบ้านค่าย,1+000,"3,848","3,516",267,161,141,"5,641",656,433,383,305,"15,351",13.54,38,"3,607",ขท.ระยอง,ระยอง
3578,100,ทางรอบอ่างเก็บน้ำหนองปลาไหล,0+500,"2,177","2,079",87,58,51,"3,275",536,391,341,302,"9,297",18.06,28,"1,556",ขท.ระยอง,ระยอง
3579,100,ทุ่งนานางหรอก - ลาดหญ้า,1+000,693,727,7,1,0,484,36,36,64,10,"2,058",7.14,0,927,ขท.กาญจนบุรี,กาญจนบุรี
3580,100,แสนตอ - เขาช่อง,2+900,655,326,0,0,71,"1,721",144,203,201,41,"3,362",19.63,64,"1,226",ขท.กาญจนบุรี,กาญจนบุรี
3582,100,วังปลาหมู - วังลาน,1+750,395,276,4,1,2,"1,451",40,55,24,0,"2,248",5.43,43,966,ขท.กาญจนบุรี,กาญจนบุรี
3587,100,บ้านถ้ำ - ยางระโหง,3+000,430,374,14,16,6,"2,141",18,7,11,3,"3,020",2.02,1,"3,405",ขท.จันทบุรี,จันทบุรี
3591,101,เชียงรากน้อย - คลองเชียงรากน้อย,0+300,"6,440","6,772","2,614","2,455","2,471","3,395","4,826","4,222","3,267","2,272","38,734",50.38,0,"2,622",ขท.ปทุมธานี,ปทุมธานี
3592,100,ทางเข้านิมิตรใหม่,1+401,"11,132","2,284",553,232,159,"9,546",871,897,623,904,"27,201",13.55,227,"4,557",ขท.นครนายก,ปทุมธานี
3593,100,ท่าดินเหนียว -  เสาธง,0+200,"2,021",99,13,24,1,"1,845",98,24,0,1,"4,126",3.59,14,"2,192",ขท.สุพรรณบุรีที่ 1,สุพรรณบุรี
3595,100,วังโพธิ์ - ลุ่มสุ่ม,0+575,124,56,4,0,5,108,0,0,0,0,297,1.68,0,100,ขท.กาญจนบุรี,กาญจนบุรี
3596,100,ทองหลาง - ทรายมูล,1+000,"1,301",753,48,40,29,"2,346",143,145,14,12,"4,831",7.93,60,"1,063",ขท.นครนายก,นครนายก
3608,100,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง (ทางบริการด้านซ้ายทาง),2+300,"2,516","1,601",160,148,165,"2,294","1,460","1,301","1,589","1,773","13,007",49.48,0,"1,191",ขท.ชลบุรีที่ 2,ชลบุรี
3611,100,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง (ทางบริการด้านขวาทาง),2+300,"2,873","2,217",159,198,226,"2,592","1,654","1,502","1,725","1,762","14,908",47.4,0,"1,222",ขท.ชลบุรีที่ 2,ชลบุรี
3701,400,ทางต่างระดับคีรี - พัทยา,95+721,"4,221","2,472",78,257,348,"3,017","1,864","1,507","1,595","1,542","16,901",42.09,6,"1,327",ขท.ชลบุรีที่ 2,ชลบุรี
3701,400,ทางต่างระดับคีรี - พัทยา,107+394,"3,150","2,233",109,95,116,"2,927","1,864","1,327","1,319","1,251","14,391",41.5,0,"1,074",ขท.ชลบุรีที่ 2,ชลบุรี
3701,400,ทางต่างระดับคีรี - พัทยา,122+000,"3,591","2,326",153,82,289,"1,519",267,238,205,2,"8,672",12.49,4,988,ขท.ชลบุรีที่ 2,ชลบุรี
3702,400,ทางต่างระดับคีรี - พัทยา,95+721,"4,015","2,428",99,118,190,"3,614","2,108","1,616","1,622","1,549","17,359",41.49,0,"1,137",ขท.ชลบุรีที่ 2,ชลบุรี
3702,400,ทางต่างระดับคีรี - พัทยา,107+394,"3,527","2,317",109,116,150,"2,696","1,710","1,176","1,005",981,"13,787",37.27,4,"1,451",ขท.ชลบุรีที่ 2,ชลบุรี
3702,400,ทางต่างระดับคีรี - พัทยา,122+000,"3,778","2,422",132,137,724,"1,667",706,374,490,3,"10,433",23.33,0,870,ขท.ชลบุรีที่ 2,ชลบุรี
3901,102,บางแค - คลองมหาสวัสดิ์,20+430,"18,620","8,291",236,466,144,"5,800","1,168",374,85,134,"35,318",6.71,0,"6,475",ขท.ธนบุรี,กรุงเทพมหานคร
3901,201,คลองมหาสวัสดิ์ - คลองบางไผ่,35+322,"42,676","10,171","2,331",0,"1,955","13,984","2,366","2,267",0,0,"75,750",8.7,44,"12,708",ขท.นนทบุรี,นนทบุรี
3901,201,คลองมหาสวัสดิ์ - คลองบางไผ่,39+528,"41,503","11,039","2,774",0,"2,193","16,968","2,836","2,550",0,0,"79,863",9.49,34,"11,582",ขท.นนทบุรี,นนทบุรี
3901,202,คลองบางไผ่ - คลองบางหลวง,46+472,"34,064","13,074","4,002",0,"2,652","7,790","1,806","1,665",0,0,"65,053",9.41,"1,773","11,013",ขท.นนทบุรี,นนทบุรี
3901,400,คลองซอย 26 - คลองระพีพัฒน์,0+550,961,920,214,116,13,694,623,564,498,507,"5,110",45.42,41,753,ขท.อยุธยา,พระนครศรีอยุธยา
3901,500,คลองระพีพัฒน์ - บึงคำพร้อย,14+300,"2,816","2,649",532,446,489,"1,051","1,272","1,010","1,345","1,336","12,946",45.56,304,539,ขท.ปทุมธานี,ปทุมธานี
3901,500,คลองระพีพัฒน์ - บึงคำพร้อย,25+000,"5,661","5,202","1,228",927,833,"2,734","1,647",852,357,142,"19,583",24.3,215,"2,271",ขท.ปทุมธานี,ปทุมธานี
3902,102,บางแค - คลองมหาสวัสดิ์,20+430,"19,202","5,717",105,477,93,"6,802",550,368,95,90,"33,499",4.99,0,"9,629",ขท.ธนบุรี,กรุงเทพมหานคร
3902,201,คลองมหาสวัสดิ์ - คลองบางไผ่,35+322,"50,137","13,644","3,083",0,"1,576","17,473","3,638","3,975",0,0,"93,526",9.83,52,"10,893",ขท.นนทบุรี,นนทบุรี
3902,201,คลองมหาสวัสดิ์ - คลองบางไผ่,39+528,"50,560","12,313","2,973",0,"3,244","17,969","5,481","4,242",0,0,"96,782",13.4,81,"11,711",ขท.นนทบุรี,นนทบุรี
3902,202,คลองบางไผ่ - คลองบางหลวง,46+472,"45,588","17,792","3,600",0,"3,034","8,344","2,713","10,050",0,0,"91,121",17.34,"1,053","15,564",ขท.นนทบุรี,นนทบุรี
3902,400,คลองซอย 26 - คลองระพีพัฒน์,0+550,"1,121","1,106",87,112,11,798,701,526,376,318,"5,156",39.64,35,796,ขท.อยุธยา,พระนครศรีอยุธยา
3902,500,คลองระพีพัฒน์ - บึงคำพร้อย,14+300,"3,517","3,229",474,729,681,"1,792","1,331","1,005","1,187",424,"14,369",37.28,182,958,ขท.ปทุมธานี,ปทุมธานี
3902,500,คลองระพีพัฒน์ - บึงคำพร้อย,25+000,"2,743","2,672",429,5,13,"1,345",678,267,79,9,"8,240",12.76,132,698,ขท.ปทุมธานี,ปทุมธานี
4001,100,แยกโพธารส - ท่ายาง,5+500,"4,189",938,140,32,6,"5,211",422,262,34,47,"11,281",7.12,43,"4,515",ขท.ชุมพร,ชุมพร
4002,100,หลังสวน - ปากน้ำหลังสวน,0+533,"2,632",670,52,6,0,"1,390",115,57,25,23,"4,970",4.55,53,"2,586",ขท.ชุมพร,ชุมพร
4003,100,สวี - บ่อคา,3+850,"2,721",692,30,0,0,"2,778",184,111,11,0,"6,527",4.69,30,"2,081",ขท.ชุมพร,ชุมพร
4006,100,ราชกรูด - วังตะกอ,2+500,612,36,13,1,2,883,64,112,44,111,"1,878",17.79,1,206,ขท.ระนอง,ระนอง
4006,100,ราชกรูด - วังตะกอ,29+000,633,142,10,17,7,"3,058",124,90,47,44,"4,172",7.89,0,"1,266",ขท.ระนอง,ชุมพร
4008,100,เทศบาลเมืองท่าข้าม - กิโลศูนย์,1+297,"9,358","7,575",211,250,250,"9,445",315,280,196,149,"28,029",5.14,20,"6,017",ขท.สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4009,101,บางใหญ่ - ซอยสิบ,18+000,"4,004","1,131",117,31,51,"3,941",183,112,299,134,"10,003",8.1,8,"1,123",ขท.สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
4009,201,นาสาร - เวียงสระ,61+000,"5,393","4,892",0,0,67,"2,596","1,356","1,277","1,150",912,"17,643",26.99,0,"3,952",ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4009,202,เวียงสระ - บางสวรรค์,83+175,"4,264","3,317",302,231,159,"1,387",582,422,426,261,"11,351",18.33,0,"2,375",ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4009,202,เวียงสระ - บางสวรรค์,93+469,"2,251","1,982",192,95,92,"1,061",623,541,478,541,"7,856",30.17,0,"1,525",ขท.สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
4009,300,บางหล่อ - อ่าวลึก,131+937,"2,873","2,843",16,25,87,"3,297",251,507,240,214,"10,353",12.79,17,"2,215",ขท.พังงา,กระบี่
